0.61028,-0.036892,0.79874,-0.00034537,0.66583,-0.3128,0.551,-0.49387
0.6316,-0.044393,0.80696,0.026073,0.6692,-0.31403,0.56432,-0.51607
0.6348,-0.04427,0.80044,0.048114,0.6602,-0.30953,0.56653,-0.52729
0.61871,-0.031982,0.78287,0.064105,0.64164,-0.30067,0.55991,-0.52938
0.58327,-0.0037053,0.75822,0.073218,0.61655,-0.28888,0.54718,-0.52489
0.53005,0.04245,0.7304,0.075478,0.58794,-0.27559,0.53115,-0.51657
0.46246,0.10578,0.70282,0.07167,0.5586,-0.26208,0.51438,-0.50698
0.3854,0.18298,0.67819,0.063155,0.53092,-0.24944,0.49897,-0.49823
0.30474,0.26873,0.65836,0.051633,0.50676,-0.23851,0.48643,-0.49177
0.22647,0.35658,0.64429,0.038885,0.48735,-0.22983,0.4776,-0.48837
0.15604,0.4399,0.63611,0.026538,0.47327,-0.22363,0.47275,-0.48813
0.097984,0.51243,0.63313,0.01586,0.46445,-0.21986,0.47181,-0.49043
0.055973,0.56838,0.63392,0.0076148,0.46019,-0.21825,0.47479,-0.4938
0.032864,0.60251,0.63641,0.002008,0.45929,-0.21833,0.48208,-0.49594
0.030443,0.61078,0.63824,-0.0012377,0.46024,-0.21953,0.49433,-0.49415
0.048928,0.59126,0.63728,-0.0027197,0.4615,-0.22127,0.51212,-0.48605
0.086622,0.54489,0.632,-0.0031669,0.46182,-0.22304,0.5355,-0.47017
0.13994,0.47553,0.62176,-0.0032723,0.46034,-0.22445,0.56381,-0.44629
0.2038,0.38953,0.60683,-0.0035774,0.45671,-0.22524,0.59568,-0.41549
0.27231,0.29479,0.58824,-0.0044144,0.45103,-0.22531,0.62917,-0.37989
0.33952,0.19964,0.56756,-0.005902,0.44377,-0.22468,0.6621,-0.34227
0.40017,0.11177,0.54658,-0.0079658,0.43563,-0.22349,0.69234,-0.30559
0.45025,0.037412,0.52699,-0.010332,0.42736,-0.2219,0.7181,-0.27253
0.48734,-0.019167,0.51015,-0.012482,0.41963,-0.22011,0.73817,-0.24514
0.51068,-0.055801,0.49684,-0.013664,0.41286,-0.2183,0.75202,-0.22463
0.52105,-0.072405,0.4873,-0.013028,0.40721,-0.21656,0.75975,-0.2113
0.52041,-0.070777,0.48127,-0.0098556,0.40264,-0.21497,0.76206,-0.20465
0.51152,-0.054213,0.47814,-0.0037593,0.399,-0.21357,0.76005,-0.20358
0.49745,-0.026991,0.47713,0.0052079,0.39605,-0.21236,0.75504,-0.20662
0.48121,0.0062176,0.47744,0.016558,0.39359,-0.21135,0.74838,-0.21219
0.46537,0.040907,0.47831,0.029461,0.39143,-0.21053,0.74134,-0.21879
0.4519,0.073212,0.47919,0.042892,0.38949,-0.20988,0.7349,-0.22517
0.44204,0.10023,0.47967,0.055795,0.38771,-0.20938,0.72978,-0.23041
0.43628,0.1202,0.47957,0.067228,0.38609,-0.20904,0.72636,-0.23399
0.43438,0.13249,0.47878,0.076437,0.38468,-0.20893,0.7247,-0.23578
0.43536,0.13748,0.4772,0.082858,0.38358,-0.2093,0.72461,-0.23606
0.43759,0.13635,0.47463,0.086101,0.38293,-0.21066,0.72569,-0.23544
0.43914,0.1308,0.4708,0.085983,0.38289,-0.21366,0.7274,-0.23477
0.43817,0.1227,0.46546,0.082576,0.38356,-0.21887,0.72923,-0.23487
0.43337,0.11386,0.45855,0.076245,0.385,-0.22659,0.73072,-0.23639
0.42418,0.10576,0.45021,0.067625,0.38714,-0.23676,0.73155,-0.23967
0.41085,0.099458,0.44081,0.057542,0.38984,-0.24892,0.73157,-0.24468
0.39432,0.095551,0.43091,0.046916,0.39289,-0.26229,0.73079,-0.25111
0.37599,0.094166,0.42115,0.036641,0.39603,-0.27592,0.72933,-0.25844
0.35751,0.095064,0.41213,0.027485,0.39904,-0.28882,0.72738,-0.26604
0.34056,0.097732,0.40438,0.019987,0.4019,-0.30004,0.72505,-0.27347
0.32676,0.10151,0.3983,0.014387,0.40509,-0.30864,0.72215,-0.28083
0.31762,0.10569,0.39415,0.010609,0.4097,-0.31375,0.71811,-0.28895
0.31426,0.10963,0.39204,0.0083149,0.41721,-0.31462,0.71219,-0.29934
0.31729,0.11281,0.39188,0.0070259,0.42902,-0.31085,0.70382,-0.31373
0.32658,0.11493,0.39341,0.0062387,0.44598,-0.3025,0.69284,-0.33351
0.34128,0.11584,0.39625,0.0055224,0.4681,-0.29017,0.67964,-0.3593
0.35995,0.11562,0.39994,0.0045757,0.4945,-0.2749,0.66501,-0.39069
0.38078,0.11445,0.40397,0.0032477,0.52362,-0.25802,0.65002,-0.42627
0.40183,0.11262,0.40789,0.0015272,0.55342,-0.24098,0.6358,-0.46393
0.42133,0.11046,0.41134,-0.00048836,0.58179,-0.22515,0.62338,-0.50115
0.43786,0.10827,0.41405,-0.0026345,0.60682,-0.21157,0.61352,-0.53546
0.45037,0.10635,0.41585,-0.0047224,0.62703,-0.20063,0.60673,-0.56473
0.45817,0.10495,0.41661,-0.0065767,0.64145,-0.19151,0.60337,-0.58742
0.46084,0.10433,0.41618,-0.0080611,0.64964,-0.18207,0.60369,-0.60266
0.45822,0.10469,0.41444,-0.0090931,0.65168,-0.16922,0.60782,-0.61032
0.4505,0.10618,0.41132,-0.0096465,0.64814,-0.14996,0.6157,-0.61093
0.43833,0.10878,0.4069,-0.0097467,0.64005,-0.12219,0.62693,-0.60563
0.42273,0.11235,0.40139,-0.0094612,0.62872,-0.085392,0.6408,-0.59596
0.40504,0.11661,0.39513,-0.0088862,0.6156,-0.040676,0.65629,-0.58363
0.38673,0.12123,0.38856,-0.0081318,0.60216,0.009418,0.67227,-0.57036
0.36924,0.12581,0.38213,-0.0073081,0.58965,0.061438,0.68756,-0.55767
0.3538,0.13,0.37629,-0.006456,0.57908,0.11159,0.7011,-0.54669
0.34122,0.13347,0.37149,-0.0052663,0.57118,0.15614,0.71189,-0.53792
0.33182,0.13592,0.3683,-0.0026048,0.56654,0.19154,0.7187,-0.53083
0.32532,0.1371,0.36743,0.0037108,0.56572,0.2146,0.72001,-0.5238
0.321,0.13677,0.36966,0.016487,0.56916,0.22283,0.71422,-0.51444
0.31789,0.13484,0.37556,0.038268,0.57706,0.21506,0.70014,-0.50037
0.31505,0.13136,0.38529,0.070487,0.58918,0.19175,0.6775,-0.47995
0.31172,0.12657,0.39854,0.11297,0.60483,0.15507,0.64711,-0.45267
0.30746,0.12087,0.41449,0.16386,0.6229,0.10863,0.61085,-0.41932
0.30216,0.11473,0.43198,0.21997,0.64203,0.056906,0.57134,-0.38178
0.29602,0.10866,0.44968,0.27734,0.66078,0.0046418,0.53159,-0.34265
0.28943,0.10311,0.46627,0.33179,0.67781,-0.043799,0.49451,-0.30476
0.28292,0.098473,0.48064,0.37941,0.69208,-0.084974,0.46252,-0.27073
0.27697,0.095064,0.49192,0.41658,0.70288,-0.11675,0.43729,-0.24264
0.27196,0.093151,0.49964,0.44011,0.70993,-0.13845,0.41957,-0.22173
0.26811,0.092918,0.50364,0.44763,0.71332,-0.15074,0.40922,-0.20837
0.26547,0.094419,0.50413,0.43808,0.7135,-0.15525,0.40538,-0.20215
0.26395,0.097548,0.50163,0.41215,0.71113,-0.15419,0.40667,-0.20199
0.26336,0.10203,0.49686,0.37227,0.70702,-0.14987,0.41145,-0.20638
0.26345,0.10747,0.49067,0.32232,0.70201,-0.14443,0.41809,-0.21367
0.26394,0.11336,0.48393,0.26708,0.69687,-0.13954,0.42513,-0.22223
0.26462,0.11922,0.4774,0.21155,0.69224,-0.13632,0.43142,-0.23064
0.26527,0.12459,0.4717,0.1603,0.68853,-0.13531,0.43619,-0.23785
0.26574,0.12911,0.46726,0.11704,0.686,-0.13657,0.43906,-0.24317
0.26581,0.13261,0.46423,0.084505,0.68461,-0.13973,0.43996,-0.24628
0.265,0.13518,0.46259,0.064836,0.68408,-0.14418,0.43901,-0.24716
0.26248,0.13713,0.46205,0.059851,0.68383,-0.14918,0.43642,-0.24596
0.25724,0.139,0.46224,0.070864,0.68311,-0.15402,0.43243,-0.24298
0.2484,0.14132,0.4627,0.098165,0.68124,-0.15808,0.42732,-0.23859
0.23551,0.14451,0.46304,0.14057,0.67771,-0.16095,0.42138,-0.23324
0.21873,0.14877,0.46296,0.19531,0.67233,-0.16244,0.41497,-0.22739
0.19883,0.15408,0.46233,0.25829,0.66527,-0.16257,0.40847,-0.22151
0.17708,0.16017,0.46111,0.32461,0.65697,-0.16151,0.40226,-0.21601
0.15503,0.16664,0.4594,0.3892,0.64807,-0.15959,0.39667,-0.21122
0.13426,0.17298,0.45742,0.44743,0.63926,-0.15716,0.392,-0.20744
0.1162,0.17864,0.4556,0.49532,0.63113,-0.15457,0.38868,-0.20519
0.10198,0.18296,0.45482,0.52932,0.62396,-0.15209,0.38754,-0.20568
0.092395,0.18516,0.45648,0.54623,0.6176,-0.14988,0.38998,-0.21112
0.087797,0.18446,0.46229,0.5435,0.61158,-0.14797,0.39767,-0.22421
0.088089,0.18034,0.47369,0.52003,0.60526,-0.14629,0.41206,-0.24735
0.09272,0.17263,0.49147,0.47674,0.5981,-0.14475,0.43382,-0.28175
0.10076,0.16165,0.51542,0.41666,0.58979,-0.14324,0.46256,-0.32693
0.11104,0.14816,0.5444,0.34469,0.58033,-0.14164,0.49685,-0.38075
0.12228,0.13324,0.5765,0.26687,0.57001,-0.13993,0.53441,-0.43974
0.1333,0.11811,0.60936,0.18957,0.55935,-0.13809,0.57253,-0.49968
0.14313,0.10397,0.64053,0.11867,0.54898,-0.13618,0.60848,-0.55623
0.1513,0.091796,0.6677,0.058824,0.5395,-0.13434,0.63995,-0.60531
0.1582,0.082318,0.68867,0.013081,0.53128,-0.13276,0.66544,-0.64321
0.16519,0.075914,0.70144,-0.017341,0.5244,-0.13176,0.68446,-0.66667
0.17428,0.072636,0.7044,-0.032936,0.51867,-0.13166,0.69748,-0.67324
0.18749,0.072235,0.69675,-0.035608,0.51372,-0.13275,0.70564,-0.66187
0.20624,0.074222,0.67879,-0.028234,0.50914,-0.13517,0.71039,-0.63329
0.23091,0.077948,0.65195,-0.014171,0.5046,-0.13886,0.71322,-0.59012
0.2608,0.082696,0.61864,0.0032068,0.49991,-0.14361,0.7154,-0.53646
0.29425,0.087762,0.5819,0.020892,0.49506,-0.14904,0.71782,-0.47735
0.32901,0.092538,0.54493,0.036517,0.49014,-0.15469,0.72098,-0.41809
0.36258,0.096558,0.51073,0.048497,0.48537,-0.16013,0.725,-0.36348
0.39268,0.099537,0.4817,0.056061,0.48098,-0.16493,0.72971,-0.31737
0.41756,0.1014,0.45941,0.059201,0.47712,-0.16879,0.73478,-0.28213
0.43635,0.1023,0.44454,0.058569,0.47371,-0.17148,0.73979,-0.25851
0.44911,0.10261,0.43686,0.05531,0.47043,-0.17291,0.74439,-0.24562
0.45678,0.10275,0.43545,0.050818,0.4667,-0.17304,0.74831,-0.24127
0.46082,0.10269,0.43885,0.046467,0.46197,-0.17197,0.75141,-0.24259
0.46286,0.10121,0.44541,0.043384,0.4558,-0.16989,0.75367,-0.24656
0.46435,0.095552,0.45346,0.042304,0.44807,-0.16706,0.75515,-0.25057
0.46636,0.081947,0.46154,0.043514,0.43895,-0.1638,0.75597,-0.25269
0.46951,0.056845,0.46851,0.046883,0.4289,-0.16044,0.75629,-0.25182
0.47392,0.0181,0.47364,0.05195,0.41856,-0.15726,0.75628,-0.24768
0.47935,-0.034245,0.47662,0.058051,0.40864,-0.15452,0.75607,-0.24066
0.48535,-0.097478,0.47747,0.06445,0.39978,-0.15238,0.7558,-0.23163
0.49132,-0.16599,0.4765,0.070446,0.39255,-0.15097,0.75555,-0.22169
0.49654,-0.23181,0.47414,0.075424,0.38755,-0.15072,0.75533,-0.212
0.50003,-0.2861,0.47076,0.078846,0.38573,-0.1529,0.75504,-0.20361
0.50041,-0.3213,0.46657,0.080246,0.38865,-0.1599,0.75444,-0.19734
0.49622,-0.33265,0.46162,0.079272,0.39811,-0.17477,0.75319,-0.19374
0.48626,-0.31904,0.45587,0.075775,0.4156,-0.20024,0.75101,-0.193
0.47,-0.28285,0.44931,0.069879,0.44173,-0.23776,0.74771,-0.19495
0.44784,-0.22931,0.44202,0.061981,0.4759,-0.28695,0.7433,-0.19914
0.42101,-0.16535,0.43425,0.052708,0.5163,-0.34559,0.73795,-0.20491
0.39142,-0.098455,0.42631,0.042824,0.56023,-0.40988,0.73198,-0.21155
0.36131,-0.035564,0.41858,0.033112,0.60439,-0.4748,0.72569,-0.21863
0.33298,0.017773,0.41131,0.024258,0.64523,-0.53426,0.71909,-0.22644
0.30842,0.057896,0.40456,0.016759,0.67933,-0.58153,0.71185,-0.23631
0.28911,0.08321,0.39823,0.010888,0.70384,-0.6102,0.70328,-0.25021
0.27587,0.094046,0.3921,0.0066985,0.71694,-0.61558,0.6927,-0.2701
0.26881,0.092303,0.38599,0.0040648,0.71811,-0.59568,0.67966,-0.29718
0.2674,0.080947,0.37978,0.0027364,0.70816,-0.55171,0.66418,-0.33148
0.27062,0.06346,0.37349,0.0023934,0.6891,-0.48782,0.64672,-0.37176
0.27714,0.043331,0.36727,0.0026992,0.66372,-0.41039,0.62816,-0.41574
0.28553,0.023637,0.36132,0.0033425,0.63521,-0.32698,0.60962,-0.46047
0.29443,0.0067536,0.35592,0.004066,0.60671,-0.24522,0.59228,-0.50289
0.30268,-0.0057912,0.35131,0.0046991,0.58094,-0.17186,0.57717,-0.54018
0.30943,-0.01333,0.3479,0.0052386,0.5601,-0.1122,0.56499,-0.56983
0.3141,-0.015961,0.34638,0.0059731,0.54593,-0.069862,0.55594,-0.58938
0.31637,-0.014382,0.34791,0.0075304,0.53976,-0.046865,0.54966,-0.59625
0.31615,-0.0096779,0.35387,0.010743,0.54248,-0.043547,0.54537,-0.58806
0.31361,-0.0031032,0.3654,0.016392,0.55424,-0.05856,0.54204,-0.56344
0.3091,0.0041104,0.38301,0.024952,0.57433,-0.088995,0.53871,-0.52265
0.30317,0.010905,0.40636,0.036447,0.60115,-0.13072,0.53464,-0.46783
0.29644,0.016492,0.43425,0.050407,0.63245,-0.17892,0.52944,-0.40282
0.2896,0.020397,0.46481,0.065944,0.66555,-0.22865,0.52307,-0.33264
0.28327,0.022451,0.49579,0.081895,0.69779,-0.27543,0.51582,-0.26275
0.27796,0.022762,0.52492,0.097082,0.72678,-0.31568,0.50817,-0.1983
0.27399,0.021697,0.55008,0.11078,0.75069,-0.34687,0.50063,-0.14355
0.27137,0.019892,0.56925,0.12336,0.76832,-0.36751,0.49359,-0.10148
0.26979,0.018212,0.5806,0.1366,0.7792,-0.37689,0.4872,-0.073658
0.26872,0.017611,0.5827,0.15332,0.78347,-0.37514,0.48133,-0.06023
0.26751,0.018917,0.57482,0.17636,0.78184,-0.36317,0.47575,-0.059995
0.26562,0.022645,0.55729,0.20769,0.77551,-0.34268,0.47018,-0.070681
0.26269,0.028894,0.53148,0.24781,0.7659,-0.316,0.46443,-0.089285
0.25861,0.037342,0.49968,0.29555,0.75456,-0.28585,0.45846,-0.11249
0.25354,0.047326,0.46472,0.34836,0.74295,-0.25504,0.45236,-0.13706
0.24781,0.057973,0.42966,0.40274,0.73229,-0.22613,0.44635,-0.16019
0.24185,0.068361,0.39727,0.45493,0.72349,-0.20118,0.4407,-0.17974
0.23613,0.077662,0.36984,0.50137,0.71707,-0.18162,0.43568,-0.19437
0.23092,0.08527,0.34909,0.53902,0.71316,-0.16812,0.43148,-0.20354
0.22613,0.090912,0.33637,0.56515,0.71142,-0.16073,0.42805,-0.20739
0.22115,0.094675,0.33289,0.57728,0.71118,-0.15896,0.42512,-0.20658
0.21503,0.096945,0.33952,0.57348,0.71148,-0.16192,0.4222,-0.20213
0.20682,0.098278,0.3565,0.55297,0.71137,-0.16848,0.41877,-0.19521
0.19583,0.099252,0.38314,0.51659,0.71008,-0.17737,0.41442,-0.18703
0.1819,0.10035,0.41772,0.46688,0.70716,-0.18735,0.40894,-0.17868
0.16542,0.10191,0.45764,0.40786,0.70251,-0.19727,0.40241,-0.17105
0.14726,0.10405,0.49978,0.34445,0.69636,-0.20621,0.39509,-0.16477
0.1286,0.10676,0.54091,0.2818,0.68922,-0.21352,0.38745,-0.1602
0.11072,0.10984,0.57812,0.22463,0.68171,-0.21884,0.38002,-0.15745
0.094829,0.11298,0.60916,0.17657,0.67439,-0.22208,0.3734,-0.15654
0.081889,0.11569,0.6327,0.13984,0.66762,-0.2234,0.36832,-0.15757
0.07256,0.11731,0.64847,0.11498,0.6614,-0.22315,0.36563,-0.16089
0.067126,0.11711,0.6571,0.10109,0.65544,-0.22181,0.36619,-0.16703
0.06548,0.11453,0.65991,0.096128,0.6493,-0.21987,0.37059,-0.17644
0.067161,0.10928,0.65862,0.097473,0.64259,-0.21779,0.37903,-0.18925
0.071426,0.10147,0.655,0.10236,0.6351,-0.21595,0.39116,-0.20517
0.077374,0.091564,0.65068,0.10828,0.62686,-0.21459,0.40615,-0.2234
0.084063,0.080336,0.64692,0.11329,0.61811,-0.21385,0.42281,-0.24281
0.090631,0.068701,0.64455,0.11613,0.60928,-0.21372,0.43979,-0.26211
0.096374,0.057602,0.64396,0.11622,0.60085,-0.21414,0.45576,-0.28
0.10078,0.047948,0.64507,0.11362,0.5933,-0.21503,0.46963,-0.29549
0.10348,0.040644,0.64737,0.10892,0.58696,-0.21643,0.48067,-0.30814
0.10422,0.036586,0.64998,0.10306,0.58196,-0.21857,0.48863,-0.31819
0.10289,0.036552,0.65183,0.09713,0.57826,-0.22179,0.49365,-0.32641
0.099501,0.041,0.65193,0.092141,0.57563,-0.22645,0.49621,-0.33387
0.094283,0.04991,0.64958,0.088874,0.57379,-0.23273,0.49698,-0.34157
0.087635,0.06273,0.64454,0.08777,0.57245,-0.24056,0.49665,-0.35022
0.0801,0.078444,0.63699,0.088897,0.57136,-0.24964,0.49588,-0.36012
0.072292,0.095721,0.62752,0.092,0.57033,-0.25943,0.49517,-0.37113
0.064813,0.11311,0.61697,0.09658,0.56926,-0.26929,0.49485,-0.38278
0.058187,0.12926,0.60629,0.102,0.56811,-0.27855,0.49509,-0.39439
0.052811,0.14304,0.59636,0.1076,0.56691,-0.28662,0.49593,-0.40525
0.049022,0.15373,0.58786,0.11274,0.56562,-0.29303,0.49741,-0.41477
0.047242,0.16106,0.58107,0.11679,0.56408,-0.29738,0.49984,-0.42277
0.048084,0.16522,0.57582,0.11913,0.56185,-0.29935,0.50392,-0.42959
0.052242,0.16677,0.57159,0.11923,0.55839,-0.29871,0.51058,-0.43595
0.060247,0.16651,0.5677,0.11677,0.55316,-0.29543,0.52069,-0.44271
0.072237,0.16529,0.56349,0.11171,0.54585,-0.28969,0.5347,-0.45061
0.087828,0.16387,0.55851,0.10433,0.5365,-0.28194,0.55248,-0.46006
0.10614,0.16286,0.55259,0.095205,0.52547,-0.27283,0.57326,-0.47106
0.12591,0.16262,0.54583,0.085117,0.51344,-0.26315,0.59581,-0.48322
0.14571,0.1633,0.53856,0.074913,0.50123,-0.2537,0.61859,-0.49583
0.16414,0.16484,0.53124,0.065405,0.48972,-0.24523,0.64004,-0.50781
0.18012,0.16699,0.52432,0.057228,0.47962,-0.23825,0.6588,-0.5175
0.19317,0.16926,0.51814,0.050719,0.4713,-0.23294,0.67397,-0.52264
0.20357,0.17086,0.51281,0.045852,0.46468,-0.22909,0.68517,-0.52077
0.2122,0.17087,0.50821,0.042286,0.45933,-0.22621,0.69255,-0.50988
0.22026,0.16846,0.50412,0.039504,0.45462,-0.22368,0.69665,-0.48907
0.22887,0.1631,0.50024,0.036967,0.4499,-0.22093,0.69828,-0.45878
0.23879,0.15471,0.49637,0.034234,0.44473,-0.21754,0.69832,-0.42084
0.25032,0.14367,0.49238,0.031042,0.43888,-0.21334,0.69758,-0.37811
0.26325,0.13077,0.48829,0.027321,0.43239,-0.20839,0.69673,-0.33401
0.27697,0.11704,0.48419,0.023176,0.42551,-0.20293,0.69623,-0.29199
0.29065,0.10356,0.48023,0.018827,0.41861,-0.19734,0.69632,-0.25508
0.30348,0.091272,0.47658,0.014525,0.41213,-0.1921,0.697,-0.22547
0.31487,0.080689,0.47324,0.010434,0.40643,-0.18783,0.69799,-0.20436
0.32466,0.071791,0.47004,0.0065647,0.40179,-0.18528,0.69875,-0.19192
0.33309,0.064091,0.46667,0.0027804,0.39831,-0.18518,0.6986,-0.18738
0.34063,0.056864,0.46279,-0.0011211,0.39597,-0.18808,0.6969,-0.18931
0.34781,0.049405,0.45813,-0.0053158,0.39463,-0.19419,0.69324,-0.19583
0.35503,0.041226,0.45262,-0.009887,0.39407,-0.20327,0.68753,-0.205
0.36251,0.032155,0.44635,-0.014796,0.39407,-0.21469,0.68001,-0.21496
0.37021,0.022345,0.4396,-0.019891,0.39437,-0.22754,0.67121,-0.22421
0.37794,0.012207,0.43275,-0.024938,0.39478,-0.24073,0.66183,-0.23167
0.38535,0.0023052,0.42625,-0.029669,0.39515,-0.25321,0.65263,-0.23671
0.39205,-0.0067501,0.42048,-0.033817,0.39539,-0.26412,0.64429,-0.23917
0.39767,-0.01438,0.41566,-0.037078,0.39559,-0.27304,0.63728,-0.23913
0.4018,-0.020058,0.41171,-0.039013,0.39611,-0.28035,0.63165,-0.23673
0.40406,-0.023324,0.40816,-0.038991,0.39768,-0.28732,0.62698,-0.23195
0.40412,-0.023845,0.40426,-0.036305,0.40122,-0.29586,0.6225,-0.22467
0.40183,-0.021505,0.39924,-0.030389,0.40757,-0.30791,0.61732,-0.21478
0.39723,-0.01647,0.39252,-0.021039,0.41723,-0.32486,0.61075,-0.20239
0.39067,-0.0091942,0.38387,-0.0085193,0.43016,-0.34715,0.60241,-0.18789
0.38267,-0.00036687,0.37348,0.0064219,0.44579,-0.37422,0.59234,-0.17196
0.37393,0.0091856,0.3619,0.022659,0.46315,-0.40462,0.58096,-0.15551
0.36515,0.018615,0.34994,0.038867,0.48098,-0.43633,0.56897,-0.13952
0.35699,0.027163,0.3385,0.053757,0.49802,-0.46707,0.55718,-0.12493
0.34992,0.034266,0.3284,0.066347,0.51331,-0.49456,0.54635,-0.11256
